ItemID,EndTime,ViewItemURLForNaturalSearch,ListingType,Location,GalleryURL,PictureURL,PrimaryCategoryID,PrimaryCategoryName,BidCount,ListingStatus,TimeLeft,Title,Country,AutoPay,ConditionID,ConditionDisplayName,GlobalShipping,ConvertedCurrentPrice-_currencyID,ConvertedCurrentPrice-value,ItemSpecifics,ItemSpecifics-Brand,ItemSpecifics-Type,ItemSpecifics-Skill Level,ItemSpecifics-Body Finish,ItemSpecifics-Body Material,ItemSpecifics-Key Finish,ItemSpecifics-Custom Bundle,ItemSpecifics-Modified Item,ItemSpecifics-Modified Description,ItemSpecifics-Country/Region of Manufacture,ConditionDescription,ItemSpecifics-NameValueList-Name,ItemSpecifics-NameValueList-Value,QuantityAvailableHint,QuantityThreshold,BuyItNowAvailable,ConvertedBuyItNowPrice-_currencyID,ConvertedBuyItNowPrice-value,postalCode,location
253871865615,2020-07-15T00:03:41.000Z,https://www.ebay.com/itm/Bg-S85SH-Xs-Saxophone-Fronde-Absorbant-Cou-Pad-Light-Fin-/253871865615,FixedPriceItem,UK,https://thumbs4.ebaystatic.com/pict/2538718656158080_5.jpg,"['https://i.ebayimg.com/00/s/Nzg2WDEzMDA=/z/0EYAAOSwl5JcG-oq/$_1.PNG?set_id=2', 'https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/b~kAAOSw3-9cLLg8/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/91kAAOSwIbtcLLg~/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/0RYAAOSwn6JcLLhC/$_1.JPG?set_id=2']",16231,Instruments de musique:Instruments à vent (Bois):Orchestre:Saxophones,0,Active,PT9H28M6S,Bg S85SH - Xs Saxophone Fronde - Absorbant Cou Pad - Light & Fin,GB,false,1000,Neuf,,USD,27.19,"{'CODE-BARRES EAN': '3700031228226', 'ConditionID': 'Neuf', 'Marque': 'BG', 'Numéro de pièce fabricant': 'S85SH', 'EAN': '3700031228226'}",,,,,,,,,,,,,,,,,,,,
392727113994,2020-07-15T00:53:29.000Z,https://www.ebay.com/itm/adorence-Premium-Saxophone-Neck-Strap-Handmade-Genuine-Leather-Breathable-/392727113994,FixedPriceItem,Multiple Locations,https://thumbs3.ebaystatic.com/pict/3927271139948080_2.jpg,"['https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/D5cAAOSwR7RebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTI2WDY2MA==/z/amYAAOSwqptebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAwMFg4NzQ=/z/S2gAAOSwSshebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/4DsAAOSwm8tebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTg4WDkxNg==/z/0dAAAOSwondebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTMyWDk4OA==/z/NtkAAOSwPiFebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAwMFg4ODM=/z/VIkAAOSwgyJebX0c/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/C4gAAOSwvGxebX0c/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/9jAAAOSwfAhebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/ai8AAOSwaZVebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/lAsAAOSwmWdebX0b/$_12.PNG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTU3WDg1Mg==/z/MvsAAOSwMQ5ebX0b/$_12.PNG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT10H17M53S,"adorence Premium Saxophone Neck Strap Handmade with Genuine Leather,Breathable &",GB,true,1000,New,true,USD,53.84,"{'UPC': '691166538751', 'EAN': '0691166538751', 'Brand': 'adorence', 'MPN': 'Not Applicable', 'Publisher': 'adorence', 'ProductGroup': 'Musical Instruments', 'Manufacturer': 'adorence', 'Label': 'adorence', 'Color': 'Black', 'ISBN': 'Not Applicable'}",adorence,,,,,,,,,,,,,,,,,,,
274421572764,2020-07-15T08:05:15.000Z,https://www.ebay.com/itm/Alto-Saxophone-Lupifaro-Gold-series-/274421572764,Chinese,Ebbw Vale,https://thumbs1.ebaystatic.com/pict/2744215727648080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8QwAAOSwoP1eZ6H7/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/D7YAAOSwktpeZ6H-/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/16QAAOSwYxBeZ6IA/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/i1oAAOSw2FdeZ6KZ/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT17H29M38S,Alto Saxophone Lupifaro Gold series,GB,false,1000,New,,USD,1633.97,,,,,,,,,,,,,Type,Alto,,,,,,,
124252067468,2020-07-15T09:25:23.000Z,https://www.ebay.com/itm/alto-saxophone-Gear-4-Music-/124252067468,Chinese,Margate,https://thumbs1.ebaystatic.com/pict/1242520674688080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/eHMAAOSwOzpe~FSZ/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/W7oAAOSwL0Je~FSf/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0BUAAOSw2npe~FSk/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zRQAAOSw6Ode~FSp/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FPAAAOSwbZpe~FSw/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT18H49M45S,alto saxophone Gear 4 Music,GB,false,2000,Manufacturer refurbished,,USD,252.35,"{'Brand': 'Unbranded', 'Type': 'Alto'}",Unbranded,Alto,,,,,,,,,,,,,,,,,,
253096908806,2020-07-15T10:59:59.000Z,https://www.ebay.com/itm/Rico-Reed-Guard-IV-Tenor-Bari-Sax-4-Reeds-/253096908806,FixedPriceItem,UK,https://thumbs3.ebaystatic.com/pict/2530969088068080_36.jpg,['https://i.ebayimg.com/00/s/NTIwWDUyMA==/z/j2QAAOSwxOJfBU4S/$_1.PNG?set_id=2'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT20H24M21S,Rico Reed Guard IV - Tenor / Bari Sax 4 Reeds,GB,false,1000,New,,USD,8.26,"{'MPN': 'RGRD4TSBS', 'Brand': 'Rico', 'UPC': '046716575890', 'ConditionID': 'New', 'EAN': '046716575890'}",Rico,,,,,,,,,,,,,,,,,,,
372045617170,2020-07-15T11:00:11.000Z,https://www.ebay.com/itm/Rico-Padded-Sax-Strap-Tenor-and-Baritone-/372045617170,FixedPriceItem,UK,https://thumbs3.ebaystatic.com/pict/3720456171708080_35.jpg,['https://i.ebayimg.com/00/s/NDAwWDEzMDA=/z/8~IAAOSwowJe~v0R/$_1.PNG?set_id=2'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT20H24M30S,Rico Padded Sax Strap - Tenor and Baritone,GB,false,1000,New,,USD,38.72,"{'MPN': 'SLA12', 'Brand': 'Rico', 'UPC': '046716575616', 'ConditionID': 'New', 'EAN': '046716575616'}",Rico,,,,,,,,,,,,,,,,,,,
253096909228,2020-07-15T11:00:16.000Z,https://www.ebay.com/itm/Rico-Tenor-Baritone-Saxophone-Sling-Jazz-Stripe-2-Cotton-Neck-Support-/253096909228,FixedPriceItem,UK,https://thumbs1.ebaystatic.com/pict/2530969092288080_34.jpg,['https://i.ebayimg.com/00/s/MTA5WDUwMA==/z/4o8AAOSwR3le8IvE/$_1.PNG?set_id=2'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT20H24M34S,Rico - Tenor/Baritone Saxophone Sling - Jazz Stripe 2 - Cotton Neck Support,GB,false,1000,New,,USD,19.78,"{'MPN': 'SLA08', 'Brand': 'Rico', 'UPC': '046716524485', 'ConditionID': 'New', 'EAN': '046716524485'}",Rico,,,,,,,,,,,,,,,,,,,
372628068799,2020-07-15T11:15:16.000Z,https://www.ebay.com/itm/Wood-Stone-KODAMA-II-Alto-Sax-Ligature-Meyer-Fit-Handmade-Leather-Surround-/372628068799,FixedPriceItem,UK,https://thumbs4.ebaystatic.com/pict/3726280687998080_15.jpg,"['https://i.ebayimg.com/00/s/MTAwMlgxNjAw/z/vSwAAOSwKtde~qg-/$_1.PNG?set_id=2', 'https://i.ebayimg.com/00/s/MTIwMFg4MTM=/z/BjAAAOSwr2xfDbhx/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/MTIwMFg4NTU=/z/z80AAOSw9cVfDbh0/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/ODczWDEyMDA=/z/X5QAAOSw--ZfDbh3/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/ODI1WDEyMDA=/z/CXgAAOSwPUBfDbh6/$_1.JPG?set_id=2']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT20H39M33S,Wood Stone KODAMA II Alto Sax Ligature - Meyer Fit - Handmade & Leather Surround,GB,false,1000,New,,USD,254.27,"{'MPN': 'WS A.Sax ligature KODAMA II for Meyer rubber mout', 'Brand': 'Wood Stone', 'UPC': '5060286413401', 'ConditionID': 'New', 'EAN': '5060286413401'}",Wood Stone,,,,,,,,,,,,,,,,,,,
313140701035,2020-07-15T11:35:31.000Z,https://www.ebay.com/itm/Yamaha-YAS-275-Alto-Saxophone-V-G-C-Original-mouthpiece-Ligature-Case-/313140701035,Chinese,Warwick,https://thumbs4.ebaystatic.com/pict/3131407010358080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ikAAAOSwudBfBaoz/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0hsAAOSwwI5fBaqu/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NMIAAOSwEHNfBarm/$_32.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,5,Active,PT20H59M47S,"Yamaha YAS 275 Alto Saxophone . V G C . Original mouthpiece , Ligature & Case",GB,false,3000,Used,,USD,334.36,"{'Brand': 'Yamaha', 'Type': 'Alto', 'Body Finish': 'Gold Lacquer', 'Skill Level': 'Intermediate'}",Yamaha,Alto,Intermediate,Gold Lacquer,,,,,,,,,,,,,,,,
133460019417,2020-07-15T11:47:21.000Z,https://www.ebay.com/itm/saxophone-/133460019417,Chinese,High Wycombe,https://thumbs2.ebaystatic.com/pict/1334600194178080_1.jpg,"['https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-vIAAOSwg4ZfBbIA/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FocAAOSwEtxfBbIg/$_32.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,11,Active,PT21H11M36S,saxophone,GB,false,3000,Used,,USD,190.52,"{'Body Material': 'Brass', 'Brand': 'Jupiter', 'Type': 'Alto', 'Key Finish': 'Brass', 'Skill Level': 'Intermediate'}",Jupiter,Alto,Intermediate,,Brass,Brass,,,,,,,,,,,,,,
372502747288,2020-07-15T11:55:15.000Z,https://www.ebay.com/itm/Windcraft-Alto-Sax-Mouthpiece-Cap-Nickel-Plated-/372502747288,FixedPriceItem,UK,https://thumbs1.ebaystatic.com/pict/3725027472888080_20.jpg,['https://i.ebayimg.com/00/s/NTIwWDQxMA==/z/Ge8AAOSw-rle8lkf/$_1.PNG?set_id=2'],16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT21H19M29S,Windcraft Alto Sax Mouthpiece Cap - Nickel Plated,GB,false,1000,New,,USD,9.3,"{'MPN': 'AC3', 'Brand': 'Windcraft', 'UPC': '5060286410547', 'ConditionID': 'New', 'EAN': '5060286410547'}",Windcraft,,,,,,,,,,,,,,,,,,,
173934176629,2020-07-15T12:26:00.000Z,https://www.ebay.com/itm/PRACTISE-LIST-Practical-Guide-Improvisation-/173934176629,FixedPriceItem,Waterlooville,https://thumbs2.ebaystatic.com/pict/1739341766298080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMDc2/z/lVIAAOSwXsFaT~0K/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxNTg3/z/aaAAAOSwwhlaT~0f/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMTc1/z/pBEAAOSwhplaT~0r/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTIxMFgxNjAw/z/dZ8AAOSwJj9aT~03/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/aLwAAOSwf15aT~1Q/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT21H50M13S,THE PRACTISE LIST: A Practical Guide to Improvisation,GB,true,1000,New,,USD,9.46,"{'Country/Region of Manufacture': 'United Kingdom', 'Skill Level': 'Intermediate / Advanced'}",,,Intermediate / Advanced,,,,,,,United Kingdom,,,,,,,,,,
173934177375,2020-07-15T12:27:10.000Z,https://www.ebay.com/itm/LICKS-Practical-Guide-Improvisation-/173934177375,FixedPriceItem,Waterlooville,https://thumbs4.ebaystatic.com/pict/1739341773758080_1.jpg,"['https://i.ebayimg.com/00/s/Nzk3WDUzMw==/z/9VwAAOSwVgxboBAE/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzI0WDcyOA==/z/rLcAAOSw4QdboBAS/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/Njg5WDQxNA==/z/29kAAOSwhrpb7~1Q/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/NzIxWDExNTQ=/z/STkAAOSwjrFb7~1X/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/YAwAAOSwFvZboBAx/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT21H51M22S,LICKS: A Practical Guide to Improvisation,GB,true,1000,New,,USD,9.46,,,,,,,,,,,,,Country/Region of Manufacture,United Kingdom,,,,,,,
224072318470,2020-07-15T13:20:55.000Z,https://www.ebay.com/itm/Trevor-James-Tenor-Saxophone-USED-/224072318470,Chinese,Brighton,https://thumbs3.ebaystatic.com/pict/2240723184708080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/t~gAAOSwtEBfBcdp/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/yLMAAOSwPplfBcdI/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/ncUAAOSwYDVfBcdd/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/J6IAAOSw4rxfBcdi/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/zqIAAOSwGrVfBcdi/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/GOEAAOSwCfRfBcd0/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/ZOsAAOSwWvtfBcdo/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/DvYAAOSwfkVfBcds/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/A70AAOSwgbdfBcdA/$_32.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/TngAAOSwEhJfBcdA/$_32.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,8,Active,PT22H45M6S,Trevor James Tenor Saxophone - USED,GB,false,3000,Used,,USD,174.92,"{'Brand': 'Trevor James', 'Type': 'Tenor'}",Trevor James,Tenor,,,,,,,,,,,,,,,,,,
224072319359,2020-07-15T13:22:22.000Z,https://www.ebay.com/itm/ARBITER-PRO-SOUND-LONDON-ALTO-SAXOPHONE-EXTRAS-/224072319359,Chinese,Liphook,https://thumbs4.ebaystatic.com/pict/2240723193598080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VPMAAOSwvWNfBcXC/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~R8AAOSwPfxfBcXK/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rxQAAOSweblfBcXQ/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tAQAAOSwtfVfBcXX/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/E-IAAOSwywdfBcXg/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/YK4AAOSwye9fBcXm/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/G6AAAOSwysRfBcXs/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cNwAAOSweQVfBcXw/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ukoAAOSwV4RfBcX3/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/dTUAAOSwXs1fBcX-/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AmMAAOSw9Q9fBcYD/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/DrwAAOSwCNNfBcYJ/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT22H46M31S,ARBITER PRO SOUND LONDON ALTO SAXOPHONE WITH EXTRAS,GB,false,3000,Used,true,USD,227.1,"{'Body Material': 'Yellow Brass', 'Brand': 'ARBITER', 'Modified Item': 'No', 'Body Finish': 'Gold Lacquer', 'Type': 'Alto', 'Key Finish': 'Gold Lacquered', 'Skill Level': 'Intermediate'}",ARBITER,Alto,Intermediate,Gold Lacquer,Yellow Brass,Gold Lacquered,,No,,,,,,,,,,,,
274398108380,2020-07-15T13:29:18.000Z,https://www.ebay.com/itm/Evette-Alto-Saxophone-Buffet-Crampton-case-Excellent-condition-hardly-used-/274398108380,FixedPriceItem,London,https://thumbs1.ebaystatic.com/pict/2743981083808080_1.jpg,"['https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/fSQAAOSw3npe32jl/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/4mMAAOSw~dFe32jk/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/-ZgAAOSwAtZe32jm/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Fb0AAOSwByVe32jn/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/wRYAAOSwh9de32jo/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/0K0AAOSwlRZe32jp/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/dxgAAOSwnRZe32jq/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/g84AAOSwGhBe32jr/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/g8QAAOSwwRFe32js/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/L4wAAOSwWPle32jt/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/aHUAAOSwbR9e32ju/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/ODMxWDEwMjQ=/z/H9YAAOSwqvJe32jv/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT22H53M26S,Evette Alto Saxophone Buffet Crampton with case. Excellent condition hardly used,GB,false,3000,Used,,USD,435.3,"{'Body Finish': 'Brass Lacquer', 'Body Material': 'Brass', 'Brand': 'Evette', 'Type': 'Alto', 'EAN': 'Does not apply'}",Evette,Alto,,Brass Lacquer,Brass,,,,,,,,,,,,,,,
372568534116,2020-07-15T13:37:40.000Z,https://www.ebay.com/itm/Wood-Stone-Original-Soprano-Sax-Ligature-Copper-/372568534116,FixedPriceItem,UK,https://thumbs1.ebaystatic.com/pict/3725685341168080_17.jpg,"['https://i.ebayimg.com/00/s/MTE5OFgxNjAw/z/5QwAAOSwgXle~rd~/$_1.PNG?set_id=2', 'https://i.ebayimg.com/00/s/MTIwMFg4MDA=/z/1jQAAOSwGUxfDY29/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/OTAyWDEyMDA=/z/plwAAOSwWFlfDY3B/$_1.JPG?set_id=2', 'https://i.ebayimg.com/00/s/ODU1WDEyMDA=/z/sHcAAOSwb6hfDY3E/$_1.JPG?set_id=2']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT23H1M47S,Wood Stone Original Soprano Sax Ligature - Copper,GB,false,1000,New,,USD,189.25,"{'MPN': 'WS S.Sax metal ligature for Selmer rubber mouthpi', 'Brand': 'Wood Stone', 'UPC': '5060286413524', 'ConditionID': 'New', 'EAN': '5060286413524'}",Wood Stone,,,,,,,,,,,,,,,,,,,
333650416484,2020-07-15T13:43:34.000Z,https://www.ebay.com/itm/TREVOR-J-JAMES-ALTO-SAXOPHONE-S1-CASE-/333650416484,Chinese,Cardiff,https://thumbs1.ebaystatic.com/pict/3336504164848080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/WaQAAOSwhfhfBH1t/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/XHYAAOSwwVdfBH1x/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/0TcAAOSwSnZfBH10/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/mdsAAOSwrD9fBH15/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/GK8AAOSwoQ5fBH18/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/fggAAOSwKG1fBH2B/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/x34AAOSwLcpfBH2F/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/lZkAAOSwYdBfBH2N/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/uw4AAOSwXhJfBH2V/$_57.JPG?set_id=8800005007', 'https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/66QAAOSw2~hfBH2b/$_57.JPG?set_id=8800005007']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,0,Active,PT23H7M40S,TREVOR J JAMES ALTO SAXOPHONE S1 + CASE,GB,false,3000,Used,,USD,252.35,"{'Modified Item': 'No', 'Custom Bundle': 'No', 'Type': 'Alto', 'MPN': 'Does Not Apply', 'Key Finish': 'Brass', 'Brand': 'Trevor James', 'EAN': 'Does not apply'}",Trevor James,Alto,,,,Brass,No,No,,,,,,,,true,USD,441.61,,
184357209312,2020-07-15T14:09:08.000Z,https://www.ebay.com/itm/Jupiter-500-Series-alto-saxophone-used-/184357209312,Chinese,Dartford,https://thumbs1.ebaystatic.com/pict/1843572093128080_1.jpg,"['https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9IcAAOSwlVBfBdM0/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mGEAAOSw1ixfBdMn/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ZrQAAOSwWMtfBdMq/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rHwAAOSwNGxfBdMv/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XHwAAOSwKtdfBdMt/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hbAAAOSwJqFfBdM4/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nf8AAOSwywBfBdMy/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/P88AAOSwwttfBdM3/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HW8AAOSwEexfBdM6/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/btEAAOSwJrpfBdM9/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/dSgAAOSwRNFfBdM~/$_12.JPG?set_id=880000500F', 'https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xSAAAOSwQkhfBdNB/$_12.JPG?set_id=880000500F']",16231,Musical Instruments:Wind & Woodwind:Band & Orchestral:Saxophones,3,Active,PT23H33M13S,Jupiter 500 Series alto saxophone used,GB,false,3000,Used,,USD,160.24,"{'Brand': 'Jupiter', 'Type': 'Alto'}",Jupiter,Alto,,,,,,,,,,,,,,,,,,
